User ID,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20
15,turkey,fresh tuna,spaghetti,fromage blanc,eggs,honey,bramble,green tea,escalope,cottage cheese,,,,,,,,,,
33,red wine,chocolate,soda,pet food,french fries,champagne,,,,,,,,,,,,,,
50,olive oil,pancakes,toothpaste,,,,,,,,,,,,,,,,,
33,toothpaste,,,,,,,,,,,,,,,,,,,
85,energy bar,champagne,,,,,,,,,,,,,,,,,,
79,frozen vegetables,tomatoes,milk,salmon,,,,,,,,,,,,,,,,
76,milk,chocolate,,,,,,,,,,,,,,,,,,
4,mineral water,avocado,olive oil,muffins,green tea,french fries,escalope,,,,,,,,,,,,,
6,chocolate,,,,,,,,,,,,,,,,,,,
34,cookies,,,,,,,,,,,,,,,,,,,
6,frozen vegetables,mineral water,milk,olive oil,eggs,chocolate,escalope,yogurt cake,,,,,,,,,,,,
14,escalope,,,,,,,,,,,,,,,,,,,
35,grated cheese,ground beef,tomato sauce,spaghetti,mineral water,fromage blanc,pancakes,cooking oil,frozen smoothie,tomato juice,,,,,,,,,,
13,hot dogs,light mayo,,,,,,,,,,,,,,,,,,
39,eggs,,,,,,,,,,,,,,,,,,,
80,shrimp,spaghetti,,,,,,,,,,,,,,,,,,
86,burgers,frozen vegetables,spaghetti,mineral water,pancakes,champagne,protein bar,hand protein bar,,,,,,,,,,,,
68,frozen vegetables,frozen smoothie,light mayo,,,,,,,,,,,,,,,,,
65,mineral water,,,,,,,,,,,,,,,,,,,
76,cookies,,,,,,,,,,,,,,,,,,,
49,mineral water,olive oil,,,,,,,,,,,,,,,,,,
47,eggs,,,,,,,,,,,,,,,,,,,
85,burgers,french fries,frozen smoothie,hot dogs,strawberries,green tea,,,,,,,,,,,,,,
58,frozen vegetables,muffins,green grapes,,,,,,,,,,,,,,,,,
54,escalope,,,,,,,,,,,,,,,,,,,
83,pancakes,cookies,green tea,,,,,,,,,,,,,,,,,
73,french fries,cookies,,,,,,,,,,,,,,,,,,
92,mineral water,avocado,cake,pet food,eggplant,french fries,escalope,mushroom cream sauce,fresh bread,toothpaste,,,,,,,,,,
27,champagne,,,,,,,,,,,,,,,,,,,
72,cookies,,,,,,,,,,,,,,,,,,,
65,milk,chicken,eggs,pancakes,,,,,,,,,,,,,,,,
53,chocolate,,,,,,,,,,,,,,,,,,,
8,turkey,soup,spinach,french fries,salt,,,,,,,,,,,,,,,
4,milk,cake,,,,,,,,,,,,,,,,,,
2,escalope,shallot,white wine,,,,,,,,,,,,,,,,,
77,frozen vegetables,milk,chicken,,,,,,,,,,,,,,,,,
93,butter,whole wheat rice,low fat yogurt,,,,,,,,,,,,,,,,,
51,shrimp,tomatoes,carrots,chocolate,low fat yogurt,,,,,,,,,,,,,,,
86,low fat yogurt,,,,,,,,,,,,,,,,,,,
17,french fries,cookies,mushroom cream sauce,honey,,,,,,,,,,,,,,,,
41,frozen vegetables,avocado,chocolate,french fries,escalope,champagne,fresh bread,,,,,,,,,,,,,
79,chocolate,escalope,,,,,,,,,,,,,,,,,,
97,cookies,strawberries,,,,,,,,,,,,,,,,,,
80,pepper,spaghetti,mineral water,milk,pancakes,cake,white wine,green tea,,,,,,,,,,,,
72,cake,french fries,,,,,,,,,,,,,,,,,,
60,frozen vegetables,milk,almonds,whole wheat rice,cooking oil,chocolate,french fries,light mayo,low fat yogurt,,,,,,,,,,,
75,red wine,spaghetti,mineral water,cider,french fries,cookies,pancakes,energy drink,,,,,,,,,,,,
74,tomatoes,mineral water,green tea,chocolate,frozen smoothie,escalope,,,,,,,,,,,,,,
1,french fries,,,,,,,,,,,,,,,,,,,
53,grated cheese,frozen vegetables,tomatoes,mineral water,olive oil,protein bar,hand protein bar,fresh bread,green tea,,,,,,,,,,,
63,eggs,,,,,,,,,,,,,,,,,,,
73,olive oil,eggs,,,,,,,,,,,,,,,,,,
46,french fries,cottage cheese,,,,,,,,,,,,,,,,,,
100,chocolate,almonds,vegetables mix,cake,french fries,frozen smoothie,pancakes,energy drink,,,,,,,,,,,,
82,cookies,,,,,,,,,,,,,,,,,,,
7,frozen vegetables,mineral water,meatballs,butter,eggs,,,,,,,,,,,,,,,
80,mineral water,energy bar,chocolate,low fat yogurt,,,,,,,,,,,,,,,,
90,milk,french fries,brownies,,,,,,,,,,,,,,,,,
51,burgers,milk,cake,eggplant,green tea,,,,,,,,,,,,,,,
64,turkey,spaghetti,mineral water,chocolate,eggs,cooking oil,pet food,cookies,protein bar,,,,,,,,,,,
86,ham,ground beef,spaghetti,milk,olive oil,french wine,muffins,pancakes,whole weat flour,cottage cheese,green tea,,,,,,,,,
31,cookies,,,,,,,,,,,,,,,,,,,
45,frozen vegetables,whole wheat pasta,ground beef,spaghetti,milk,chicken,eggs,french fries,green tea,,,,,,,,,,,
47,milk,fromage blanc,salmon,eggs,,,,,,,,,,,,,,,,
43,low fat yogurt,,,,,,,,,,,,,,,,,,,
96,flax seed,eggs,chicken,green tea,,,,,,,,,,,,,,,,
76,tomatoes,,,,,,,,,,,,,,,,,,,
77,green tea,,,,,,,,,,,,,,,,,,,
15,burgers,ground beef,mineral water,meatballs,milk,eggs,cake,,,,,,,,,,,,,
60,mineral water,candy bars,,,,,,,,,,,,,,,,,,
63,turkey,burgers,shrimp,tomatoes,cooking oil,,,,,,,,,,,,,,,
84,cookies,,,,,,,,,,,,,,,,,,,
97,mineral water,chocolate,milk,energy bar,white wine,,,,,,,,,,,,,,,
67,eggs,french fries,,,,,,,,,,,,,,,,,,
1,tomatoes,eggs,,,,,,,,,,,,,,,,,,
6,cookies,,,,,,,,,,,,,,,,,,,
13,shrimp,frozen vegetables,tomatoes,parmesan cheese,ground beef,spaghetti,eggs,cake,oatmeal,cereals,,,,,,,,,,
62,frozen vegetables,whole wheat rice,,,,,,,,,,,,,,,,,,
21,shrimp,avocado,candy bars,,,,,,,,,,,,,,,,,
57,shrimp,tomatoes,mineral water,cooking oil,,,,,,,,,,,,,,,,
11,chocolate,almonds,vegetables mix,eggs,whole wheat rice,frozen smoothie,cottage cheese,,,,,,,,,,,,,
34,melons,candy bars,,,,,,,,,,,,,,,,,,
21,whole wheat rice,,,,,,,,,,,,,,,,,,,
3,low fat yogurt,,,,,,,,,,,,,,,,,,,
76,frozen vegetables,tomatoes,mineral water,soup,milk,whole wheat rice,cake,cereals,,,,,,,,,,,,
64,eggs,chocolate,french fries,,,,,,,,,,,,,,,,,
32,burgers,eggs,barbecue sauce,french fries,,,,,,,,,,,,,,,,
30,burgers,shallot,,,,,,,,,,,,,,,,,,
28,mineral water,milk,,,,,,,,,,,,,,,,,,
39,tomatoes,energy bar,cake,tomato juice,,,,,,,,,,,,,,,,
87,milk,chocolate,,,,,,,,,,,,,,,,,,
49,milk,chicken,eggs,,,,,,,,,,,,,,,,,
10,burgers,shrimp,chocolate,pancakes,eggs,cooking oil,french fries,,,,,,,,,,,,,
46,shrimp,milk,tomato juice,,,,,,,,,,,,,,,,,
65,butter,flax seed,green tea,magazines,,,,,,,,,,,,,,,,
17,burgers,cottage cheese,,,,,,,,,,,,,,,,,,
2,mineral water,whole wheat rice,cake,rice,cooking oil,chicken,french fries,cookies,,,,,,,,,,,,
37,shrimp,spaghetti,mineral water,bacon,eggs,brownies,,,,,,,,,,,,,,
37,grated cheese,shrimp,tomatoes,spaghetti,mineral water,,,,,,,,,,,,,,,
13,cookies,,,,,,,,,,,,,,,,,,,
37,cookies,low fat yogurt,,,,,,,,,,,,,,,,,,
27,clothes accessories,,,,,,,,,,,,,,,,,,,
62,hot dogs,,,,,,,,,,,,,,,,,,,
25,ground beef,olive oil,oil,antioxydant juice,,,,,,,,,,,,,,,,
84,ham,spaghetti,mineral water,eggs,chicken,green tea,chocolate,frozen smoothie,,,,,,,,,,,,
68,mineral water,eggs,whole wheat rice,chocolate,escalope,,,,,,,,,,,,,,,
63,eggs,,,,,,,,,,,,,,,,,,,
17,grated cheese,ground beef,rice,,,,,,,,,,,,,,,,,
79,spaghetti,body spray,,,,,,,,,,,,,,,,,,
26,mineral water,green tea,,,,,,,,,,,,,,,,,,
43,chocolate,french fries,,,,,,,,,,,,,,,,,,
88,burgers,shrimp,spaghetti,olive oil,salmon,cooking oil,escalope,tomato juice,,,,,,,,,,,,
80,herb & pepper,mineral water,soup,milk,french wine,pancakes,eggs,honey,oil,champagne,magazines,mayonnaise,,,,,,,,
19,vegetables mix,,,,,,,,,,,,,,,,,,,
58,barbecue sauce,,,,,,,,,,,,,,,,,,,
58,milk,,,,,,,,,,,,,,,,,,,
70,ham,tomatoes,avocado,fromage blanc,pancakes,eggs,honey,whole wheat rice,cake,gums,light mayo,,,,,,,,,
27,frozen vegetables,ground beef,spaghetti,mineral water,milk,black tea,pancakes,eggs,cooking oil,barbecue sauce,chocolate,,,,,,,,,
77,tomatoes,milk,,,,,,,,,,,,,,,,,,
48,eggs,green tea,,,,,,,,,,,,,,,,,,
41,ground beef,,,,,,,,,,,,,,,,,,,
46,frozen vegetables,whole wheat pasta,olive oil,eggs,carrots,green tea,french fries,cottage cheese,,,,,,,,,,,,
21,olive oil,cake,chocolate,,,,,,,,,,,,,,,,,
31,burgers,red wine,shrimp,mineral water,milk,honey,,,,,,,,,,,,,,
61,turkey,burgers,eggs,french fries,pasta,green tea,,,,,,,,,,,,,,
68,ham,ground beef,spaghetti,olive oil,vegetables mix,muffins,,,,,,,,,,,,,,
74,mineral water,cookies,,,,,,,,,,,,,,,,,,
52,cottage cheese,mayonnaise,,,,,,,,,,,,,,,,,,
100,chicken,oil,cookies,brownies,tomato juice,toothpaste,,,,,,,,,,,,,,
2,mineral water,whole wheat rice,escalope,low fat yogurt,,,,,,,,,,,,,,,,
32,shrimp,pepper,energy bar,cooking oil,escalope,fresh bread,,,,,,,,,,,,,,
51,frozen vegetables,whole wheat rice,cake,,,,,,,,,,,,,,,,,
59,burgers,french wine,eggs,barbecue sauce,cottage cheese,melons,fresh bread,white wine,,,,,,,,,,,,
82,mineral water,green tea,honey,,,,,,,,,,,,,,,,,
31,chili,,,,,,,,,,,,,,,,,,,
32,shrimp,tomatoes,ground beef,mineral water,oil,,,,,,,,,,,,,,,
13,herb & pepper,ground beef,spaghetti,salmon,muffins,eggs,chicken,,,,,,,,,,,,,
44,cookies,,,,,,,,,,,,,,,,,,,
85,frozen vegetables,,,,,,,,,,,,,,,,,,,
47,energy bar,chocolate bread,whole weat flour,mint,,,,,,,,,,,,,,,,
91,cookies,,,,,,,,,,,,,,,,,,,
78,ham,grated cheese,frozen vegetables,ground beef,spaghetti,,,,,,,,,,,,,,,
43,chicken,eggs,,,,,,,,,,,,,,,,,,
83,ham,spaghetti,mineral water,eggs,green tea,,,,,,,,,,,,,,,
96,burgers,frozen vegetables,tomatoes,soup,energy bar,escalope,,,,,,,,,,,,,,
83,turkey,burgers,frozen vegetables,ground beef,mineral water,almonds,salmon,barbecue sauce,carrots,hot dogs,,,,,,,,,,
82,burgers,butter,escalope,cauliflower,,,,,,,,,,,,,,,,
68,mineral water,chocolate,chicken,escalope,,,,,,,,,,,,,,,,
54,mineral water,black tea,almonds,pancakes,eggs,,,,,,,,,,,,,,,
70,salmon,vegetables mix,,,,,,,,,,,,,,,,,,
87,ground beef,spaghetti,milk,zucchini,,,,,,,,,,,,,,,,
40,tomatoes,spaghetti,mineral water,milk,rice,oil,,,,,,,,,,,,,,
47,chocolate,,,,,,,,,,,,,,,,,,,
49,french fries,,,,,,,,,,,,,,,,,,,
21,dessert wine,chocolate,spaghetti,salmon,cooking oil,protein bar,hand protein bar,,,,,,,,,,,,,
66,shrimp,tomatoes,mineral water,chicken,whole weat flour,cottage cheese,body spray,fresh bread,,,,,,,,,,,,
47,salt,,,,,,,,,,,,,,,,,,,
17,shrimp,soup,butter,,,,,,,,,,,,,,,,,
92,fresh tuna,mineral water,eggs,,,,,,,,,,,,,,,,,
52,red wine,cooking oil,french fries,,,,,,,,,,,,,,,,,
65,cookies,,,,,,,,,,,,,,,,,,,
2,burgers,eggs,,,,,,,,,,,,,,,,,,
13,eggs,cookies,,,,,,,,,,,,,,,,,,
16,burgers,french fries,yogurt cake,,,,,,,,,,,,,,,,,
83,eggs,pet food,,,,,,,,,,,,,,,,,,
59,salmon,chocolate,,,,,,,,,,,,,,,,,,
52,tomatoes,mineral water,honey,whole wheat rice,cooking oil,whole weat flour,frozen smoothie,low fat yogurt,,,,,,,,,,,,
82,mineral water,frozen smoothie,,,,,,,,,,,,,,,,,,
7,turkey,spaghetti,olive oil,strong cheese,pancakes,eggs,tomato juice,fresh bread,,,,,,,,,,,,
5,spaghetti,black tea,,,,,,,,,,,,,,,,,,
24,honey,escalope,low fat yogurt,,,,,,,,,,,,,,,,,
45,shrimp,,,,,,,,,,,,,,,,,,,
77,mineral water,eggs,strawberries,,,,,,,,,,,,,,,,,
99,turkey,burgers,whole wheat pasta,chocolate,milk,olive oil,chicken,pancakes,cooking oil,green tea,,,,,,,,,,
6,energy bar,pancakes,,,,,,,,,,,,,,,,,,
34,mushroom cream sauce,,,,,,,,,,,,,,,,,,,
21,french fries,,,,,,,,,,,,,,,,,,,
30,burgers,milk,cake,cereals,,,,,,,,,,,,,,,,
37,pickles,light mayo,,,,,,,,,,,,,,,,,,
90,cake,oil,escalope,pancakes,yogurt cake,,,,,,,,,,,,,,,
34,yogurt cake,candy bars,,,,,,,,,,,,,,,,,,
18,ground beef,cookies,,,,,,,,,,,,,,,,,,
52,tomatoes,mineral water,eggplant,french fries,,,,,,,,,,,,,,,,
20,ground beef,spaghetti,mineral water,chili,escalope,,,,,,,,,,,,,,,
5,burgers,mineral water,salmon,vegetables mix,pancakes,eggs,frozen smoothie,body spray,,,,,,,,,,,,
24,escalope,,,,,,,,,,,,,,,,,,,
88,whole wheat rice,cookies,protein bar,hand protein bar,,,,,,,,,,,,,,,,
58,french wine,pet food,,,,,,,,,,,,,,,,,,
70,french fries,,,,,,,,,,,,,,,,,,,
21,french fries,escalope,pasta,mushroom cream sauce,fresh bread,,,,,,,,,,,,,,,
62,mineral water,chocolate,cereals,,,,,,,,,,,,,,,,,
69,turkey,eggs,,,,,,,,,,,,,,,,,,
92,frozen vegetables,tomatoes,chicken,fresh bread,magazines,green tea,,,,,,,,,,,,,,
95,dessert wine,ground beef,pepper,butter,chicken,french fries,zucchini,,,,,,,,,,,,,
21,milk,frozen smoothie,,,,,,,,,,,,,,,,,,
46,french fries,cottage cheese,,,,,,,,,,,,,,,,,,
37,ground beef,spaghetti,milk,extra dark chocolate,green tea,,,,,,,,,,,,,,,
7,tomatoes,meatballs,french fries,,,,,,,,,,,,,,,,,
34,escalope,,,,,,,,,,,,,,,,,,,
75,tomatoes,french fries,strawberries,,,,,,,,,,,,,,,,,
84,frozen vegetables,chocolate,eggs,eggplant,clothes accessories,green tea,,,,,,,,,,,,,,
72,avocado,brownies,,,,,,,,,,,,,,,,,,
43,mineral water,eggs,cake,low fat yogurt,,,,,,,,,,,,,,,,
97,dessert wine,ground beef,spaghetti,mineral water,salmon,cooking oil,,,,,,,,,,,,,,
30,turkey,mineral water,eggs,bug spray,,,,,,,,,,,,,,,,
29,avocado,,,,,,,,,,,,,,,,,,,
100,ground beef,spaghetti,mineral water,nonfat milk,honey,pet food,eggplant,white wine,,,,,,,,,,,,
63,cookies,,,,,,,,,,,,,,,,,,,
48,mineral water,cake,,,,,,,,,,,,,,,,,,
62,eggs,white wine,,,,,,,,,,,,,,,,,,
33,cookies,,,,,,,,,,,,,,,,,,,
48,burgers,milk,eggs,,,,,,,,,,,,,,,,,
91,cookies,,,,,,,,,,,,,,,,,,,
14,pasta,,,,,,,,,,,,,,,,,,,
43,milk,,,,,,,,,,,,,,,,,,,
9,chili,green beans,pancakes,,,,,,,,,,,,,,,,,
36,mineral water,milk,chicken,eggs,blueberries,pancakes,,,,,,,,,,,,,,
100,burgers,carrots,french fries,green tea,,,,,,,,,,,,,,,,
90,eggs,cake,chicken,,,,,,,,,,,,,,,,,
97,grated cheese,tomatoes,yams,avocado,salmon,rice,cooking oil,gluten free bar,protein bar,hand protein bar,,,,,,,,,,
33,soup,french fries,body spray,,,,,,,,,,,,,,,,,
15,eggs,green tea,,,,,,,,,,,,,,,,,,
30,turkey,mineral water,chocolate,avocado,,,,,,,,,,,,,,,,
97,chocolate,,,,,,,,,,,,,,,,,,,
56,french fries,,,,,,,,,,,,,,,,,,,
40,ham,vegetables mix,frozen smoothie,,,,,,,,,,,,,,,,,
53,turkey,frozen vegetables,milk,eggs,,,,,,,,,,,,,,,,
21,green tea,,,,,,,,,,,,,,,,,,,
43,eggs,mushroom cream sauce,,,,,,,,,,,,,,,,,,
69,vegetables mix,,,,,,,,,,,,,,,,,,,
22,olive oil,salmon,vegetables mix,,,,,,,,,,,,,,,,,
90,eggs,whole wheat rice,,,,,,,,,,,,,,,,,,
71,french fries,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,
1,cider,honey,low fat yogurt,,,,,,,,,,,,,,,,,
90,mineral water,soup,avocado,champagne,gluten free bar,magazines,mayonnaise,low fat yogurt,,,,,,,,,,,,
46,ground beef,black tea,,,,,,,,,,,,,,,,,,
27,turkey,chocolate,whole wheat rice,,,,,,,,,,,,,,,,,
7,escalope,pasta,,,,,,,,,,,,,,,,,,
33,french fries,,,,,,,,,,,,,,,,,,,
45,spaghetti,mineral water,avocado,almonds,french wine,oil,green tea,french fries,frozen smoothie,melons,,,,,,,,,,
64,soup,milk,,,,,,,,,,,,,,,,,,
99,tomatoes,french fries,,,,,,,,,,,,,,,,,,
86,mint green tea,candy bars,,,,,,,,,,,,,,,,,,
55,turkey,,,,,,,,,,,,,,,,,,,
44,herb & pepper,milk,chicken,vegetables mix,cereals,low fat yogurt,,,,,,,,,,,,,,
1,soup,butter,chocolate,,,,,,,,,,,,,,,,,
1,red wine,mineral water,soup,avocado,eggs,oil,corn,chocolate bread,french fries,body spray,fresh bread,green tea,,,,,,,,
89,shrimp,ground beef,pepper,mineral water,whole wheat rice,,,,,,,,,,,,,,,
43,eggs,french fries,strawberries,,,,,,,,,,,,,,,,,
46,escalope,,,,,,,,,,,,,,,,,,,
92,grated cheese,frozen vegetables,,,,,,,,,,,,,,,,,,
7,chicken,muffins,cake,yogurt cake,,,,,,,,,,,,,,,,
92,frozen vegetables,tomatoes,mineral water,cake,,,,,,,,,,,,,,,,
78,energy bar,,,,,,,,,,,,,,,,,,,
44,grated cheese,ground beef,whole wheat rice,cake,,,,,,,,,,,,,,,,
13,burgers,grated cheese,mineral water,cake,,,,,,,,,,,,,,,,
60,milk,cookies,white wine,,,,,,,,,,,,,,,,,
15,ham,pickles,spaghetti,eggs,whole wheat rice,french fries,champagne,,,,,,,,,,,,,
93,frozen vegetables,whole wheat rice,energy drink,,,,,,,,,,,,,,,,,
40,red wine,spaghetti,mineral water,cream,oil,chicken,extra dark chocolate,cookies,,,,,,,,,,,,
75,ground beef,spaghetti,milk,eggs,chocolate,pancakes,fresh bread,,,,,,,,,,,,,
91,chocolate,mineral water,olive oil,eggs,honey,frozen smoothie,sparkling water,candy bars,,,,,,,,,,,,
31,avocado,whole wheat rice,,,,,,,,,,,,,,,,,,
82,green tea,,,,,,,,,,,,,,,,,,,
24,tomatoes,flax seed,chicken,green tea,chocolate,cottage cheese,,,,,,,,,,,,,,
80,burgers,spaghetti,bug spray,babies food,low fat yogurt,,,,,,,,,,,,,,,
10,burgers,spaghetti,mineral water,milk,french fries,,,,,,,,,,,,,,,
70,shrimp,champagne,,,,,,,,,,,,,,,,,,
76,chocolate,,,,,,,,,,,,,,,,,,,
36,cake,,,,,,,,,,,,,,,,,,,
42,burgers,eggs,low fat yogurt,green tea,,,,,,,,,,,,,,,,
99,burgers,black tea,escalope,,,,,,,,,,,,,,,,,
28,mineral water,eggs,,,,,,,,,,,,,,,,,,
78,dessert wine,mineral water,milk,flax seed,strong cheese,honey,,,,,,,,,,,,,,
89,chocolate,,,,,,,,,,,,,,,,,,,
36,herb & pepper,,,,,,,,,,,,,,,,,,,
48,antioxydant juice,escalope,,,,,,,,,,,,,,,,,,
33,ham,shrimp,tomatoes,ground beef,chocolate,,,,,,,,,,,,,,,
74,escalope,honey,,,,,,,,,,,,,,,,,,
3,mineral water,fromage blanc,cider,eggs,,,,,,,,,,,,,,,,
5,vegetables mix,honey,frozen smoothie,,,,,,,,,,,,,,,,,
60,avocado,milk,cereals,fresh bread,,,,,,,,,,,,,,,,
98,parmesan cheese,spaghetti,french fries,cookies,,,,,,,,,,,,,,,,
87,eggs,chicken,green tea,french fries,,,,,,,,,,,,,,,,
30,burgers,ham,tomatoes,spaghetti,hot dogs,fresh bread,,,,,,,,,,,,,,
16,burgers,energy bar,eggs,,,,,,,,,,,,,,,,,
70,chocolate,fresh bread,,,,,,,,,,,,,,,,,,
11,chocolate,frozen smoothie,cottage cheese,,,,,,,,,,,,,,,,,
32,mineral water,chocolate,mashed potato,brownies,,,,,,,,,,,,,,,,
100,eggs,,,,,,,,,,,,,,,,,,,
50,eggs,french fries,,,,,,,,,,,,,,,,,,
7,shrimp,whole wheat pasta,milk,chocolate,french fries,frozen smoothie,pancakes,energy drink,green tea,,,,,,,,,,,
83,eggs,cake,green tea,,,,,,,,,,,,,,,,,
45,grated cheese,pepper,pancakes,cake,french fries,green tea,,,,,,,,,,,,,,
12,mineral water,salmon,,,,,,,,,,,,,,,,,,
55,escalope,,,,,,,,,,,,,,,,,,,
18,chocolate,,,,,,,,,,,,,,,,,,,
78,energy drink,mayonnaise,,,,,,,,,,,,,,,,,,
66,whole wheat pasta,milk,olive oil,,,,,,,,,,,,,,,,,
93,avocado,french fries,,,,,,,,,,,,,,,,,,
40,fresh tuna,pepper,tomato sauce,sandwich,,,,,,,,,,,,,,,,
86,grated cheese,frozen vegetables,french wine,cooking oil,french fries,escalope,fresh bread,,,,,,,,,,,,,
56,cereals,champagne,,,,,,,,,,,,,,,,,,
53,mineral water,whole wheat rice,cooking oil,french fries,escalope,,,,,,,,,,,,,,,
33,cooking oil,frozen smoothie,mushroom cream sauce,,,,,,,,,,,,,,,,,
3,mineral water,,,,,,,,,,,,,,,,,,,
14,mineral water,avocado,green tea,chocolate,,,,,,,,,,,,,,,,
7,spaghetti,eggs,,,,,,,,,,,,,,,,,,
30,pancakes,,,,,,,,,,,,,,,,,,,
18,cookies,,,,,,,,,,,,,,,,,,,
79,burgers,champagne,fresh bread,,,,,,,,,,,,,,,,,
81,fresh tuna,ground beef,olive oil,ketchup,,,,,,,,,,,,,,,,
86,mineral water,,,,,,,,,,,,,,,,,,,
86,spaghetti,meatballs,vegetables mix,muffins,cake,,,,,,,,,,,,,,,
67,burgers,salmon,eggs,french fries,mushroom cream sauce,,,,,,,,,,,,,,,
17,escalope,,,,,,,,,,,,,,,,,,,
32,champagne,fresh bread,,,,,,,,,,,,,,,,,,
72,whole wheat rice,,,,,,,,,,,,,,,,,,,
7,olive oil,cooking oil,cottage cheese,,,,,,,,,,,,,,,,,
20,frozen vegetables,olive oil,oatmeal,,,,,,,,,,,,,,,,,
92,shrimp,tomatoes,,,,,,,,,,,,,,,,,,
52,tomatoes,french fries,sandwich,,,,,,,,,,,,,,,,,
97,brownies,energy drink,,,,,,,,,,,,,,,,,,
78,frozen vegetables,spaghetti,mineral water,whole wheat rice,cooking oil,chocolate bread,whole weat flour,brownies,,,,,,,,,,,,
43,turkey,shrimp,tomatoes,meatballs,energy bar,vegetables mix,whole wheat rice,carrots,green tea,,,,,,,,,,,
28,burgers,eggs,chicken,chocolate,french fries,frozen smoothie,champagne,babies food,,,,,,,,,,,,
46,turkey,burgers,soup,fromage blanc,french fries,cookies,,,,,,,,,,,,,,
78,soup,green tea,escalope,,,,,,,,,,,,,,,,,
25,ham,shrimp,milk,whole wheat rice,cereals,chocolate,pancakes,fresh bread,,,,,,,,,,,,
62,spaghetti,mineral water,spinach,honey,cake,french fries,frozen smoothie,energy drink,,,,,,,,,,,,
54,mineral water,,,,,,,,,,,,,,,,,,,
27,pancakes,,,,,,,,,,,,,,,,,,,
100,tomatoes,olive oil,,,,,,,,,,,,,,,,,,
65,spaghetti,mineral water,barbecue sauce,yogurt cake,salad,,,,,,,,,,,,,,,
65,burgers,spaghetti,avocado,milk,flax seed,french wine,cider,chocolate,frozen smoothie,green tea,,,,,,,,,,
81,hot dogs,,,,,,,,,,,,,,,,,,,
91,cooking oil,light mayo,,,,,,,,,,,,,,,,,,
39,mineral water,eggs,bug spray,,,,,,,,,,,,,,,,,
6,turkey,burgers,spaghetti,honey,carrots,brownies,green tea,,,,,,,,,,,,,
67,mineral water,,,,,,,,,,,,,,,,,,,
38,mineral water,black tea,almonds,,,,,,,,,,,,,,,,,
40,whole wheat rice,french fries,cookies,fresh bread,green tea,,,,,,,,,,,,,,,
96,oil,french fries,champagne,cookies,hot dogs,light mayo,tomato juice,green tea,,,,,,,,,,,,
100,shallot,,,,,,,,,,,,,,,,,,,
67,eggs,ham,,,,,,,,,,,,,,,,,,
22,chocolate,,,,,,,,,,,,,,,,,,,
91,shrimp,ground beef,cooking oil,cereals,green tea,,,,,,,,,,,,,,,
80,mineral water,avocado,meatballs,milk,cake,cooking oil,chocolate,french fries,,,,,,,,,,,,
44,turkey,herb & pepper,ground beef,mineral water,chocolate,milk,eggs,blueberries,honey,,,,,,,,,,,
88,french fries,,,,,,,,,,,,,,,,,,,
40,ham,spaghetti,,,,,,,,,,,,,,,,,,
35,burgers,energy bar,almonds,eggs,french fries,green tea,,,,,,,,,,,,,,
68,burgers,ham,avocado,eggs,mint green tea,french fries,cookies,,,,,,,,,,,,,
92,pancakes,,,,,,,,,,,,,,,,,,,
49,cookies,,,,,,,,,,,,,,,,,,,
21,escalope,low fat yogurt,,,,,,,,,,,,,,,,,,
60,dessert wine,ground beef,spaghetti,fromage blanc,cake,chicken,protein bar,,,,,,,,,,,,,
47,cake,cottage cheese,,,,,,,,,,,,,,,,,,
20,herb & pepper,red wine,spaghetti,eggs,chicken,champagne,tomato juice,low fat yogurt,,,,,,,,,,,,
54,cookies,low fat yogurt,,,,,,,,,,,,,,,,,,
28,low fat yogurt,,,,,,,,,,,,,,,,,,,
25,burgers,eggs,,,,,,,,,,,,,,,,,,
42,shrimp,tomatoes,ground beef,butter,green tea,toothpaste,,,,,,,,,,,,,,
62,cookies,,,,,,,,,,,,,,,,,,,
42,eggs,whole wheat rice,,,,,,,,,,,,,,,,,,
6,cookies,,,,,,,,,,,,,,,,,,,
19,turkey,mineral water,eggs,low fat yogurt,,,,,,,,,,,,,,,,
68,turkey,burgers,ham,frozen vegetables,whole wheat rice,chocolate,,,,,,,,,,,,,,
69,french fries,escalope,,,,,,,,,,,,,,,,,,
62,ham,chocolate,ground beef,pepper,mineral water,french fries,,,,,,,,,,,,,,
8,champagne,,,,,,,,,,,,,,,,,,,
69,burgers,spaghetti,,,,,,,,,,,,,,,,,,
47,whole wheat rice,rice,oil,cooking oil,french fries,low fat yogurt,,,,,,,,,,,,,,
91,french wine,rice,french fries,brownies,,,,,,,,,,,,,,,,
19,avocado,milk,,,,,,,,,,,,,,,,,,
84,green tea,,,,,,,,,,,,,,,,,,,
5,spaghetti,flax seed,french fries,,,,,,,,,,,,,,,,,
6,turkey,burgers,mineral water,meatballs,milk,almonds,french wine,eggs,cake,carrots,low fat yogurt,,,,,,,,,
82,grated cheese,mineral water,rice,frozen smoothie,,,,,,,,,,,,,,,,
10,milk,eggs,,,,,,,,,,,,,,,,,,
19,herb & pepper,shrimp,ground beef,milk,olive oil,whole wheat rice,fresh bread,low fat yogurt,,,,,,,,,,,,
41,fresh tuna,almonds,,,,,,,,,,,,,,,,,,
